fold,steps,mae_no_exit,validity_no_exit,execution_time_sec,mae_early_exit,validity_early_exit
279,70,,,2.823636770248413,,1.0
279,85,,,1.8048877716064453,,1.0
279,100,,,2.1635582447052,,1.0
280,10,,,0.32369327545166016,,1.0
280,25,,,0.4543740749359131,,1.0
280,40,,,0.8026037216186523,,1.0
280,55,,,0.09335446357727051,,1.0
280,70,,,2.9946367740631104,,1.0
280,85,,,1.7272651195526123,,1.0
280,100,,,2.175870895385742,,1.0
281,10,,,0.255126953125,,1.0
281,25,,,0.5975656509399414,,1.0
281,40,,,0.9426074028015137,,1.0
281,55,,,0.9422268867492676,,1.0
281,70,,,1.37477707862854,,1.0
281,85,,,1.1741127967834473,,1.0
281,100,,,2.1967945098876953,,1.0
282,10,,,0.5606701374053955,,1.0
282,25,,,0.6019749641418457,,1.0
282,40,,,0.9512109756469727,,1.0
282,55,,,0.5285894870758057,,1.0
282,70,,,1.6292705535888672,,1.0
282,85,,,1.8352978229522705,,1.0
282,100,,,2.445457935333252,,1.0
283,10,,,0.2532479763031006,,1.0
283,25,,,0.5449244976043701,,1.0
283,40,,,0.09369015693664551,,1.0
283,55,,,0.6212136745452881,,1.0
283,70,,,1.4895668029785156,,1.0
283,85,,,1.726597547531128,,1.0
283,100,,,2.3183376789093018,,1.0
284,10,,,0.23305201530456543,,1.0
284,25,,,0.41524744033813477,,1.0
284,40,,,0.9919326305389404,,1.0
284,55,,,1.2212209701538086,,1.0
284,70,,,1.2927188873291016,,1.0
284,85,,,1.697995662689209,,1.0
284,100,,,2.3961167335510254,,1.0
285,10,,,0.7609388828277588,,1.0
285,25,,,0.5531349182128906,,1.0
285,40,,,0.7577316761016846,,1.0
285,55,,,0.3881709575653076,,1.0
285,70,,,3.002509355545044,,1.0
285,85,,,0.34504270553588867,,1.0
285,100,,,1.9736931324005127,,1.0
286,10,,,0.9641191959381104,,1.0
286,25,,,0.6125593185424805,,1.0
286,40,,,0.666940450668335,,1.0
286,55,,,1.179807186126709,,1.0
286,70,,,1.587022066116333,,1.0
286,85,,,1.5226538181304932,,1.0
286,100,,,2.279106616973877,,1.0
287,10,,,0.4385218620300293,,1.0
287,25,,,0.5303659439086914,,1.0
287,40,,,1.4984052181243896,,1.0
287,55,,,1.250535488128662,,1.0
287,70,,,0.7743732929229736,,1.0
287,85,,,1.9935228824615479,,1.0
287,100,,,1.2728056907653809,,1.0
288,10,,,0.20758986473083496,,1.0
288,25,,,0.5010082721710205,,1.0
288,40,,,0.5007388591766357,,1.0
288,55,,,1.1295313835144043,,1.0
288,70,,,1.3395569324493408,,1.0
288,85,,,1.1339993476867676,,1.0
288,100,,,1.2348392009735107,,1.0
289,10,,,0.7673544883728027,,1.0
289,25,,,0.25406599044799805,,1.0
289,40,,,0.9511458873748779,,1.0
289,55,,,1.1832971572875977,,1.0
289,70,,,1.5774543285369873,,1.0
289,85,,,0.8270149230957031,,1.0
289,100,,,2.3548412322998047,,1.0
290,10,,,0.2754819393157959,,1.0
290,25,,,0.4601006507873535,,1.0
290,40,,,0.9184620380401611,,1.0
290,55,,,1.3305082321166992,,1.0
290,70,,,1.1926074028015137,,1.0
290,85,,,1.9742727279663086,,1.0
290,100,,,1.309278964996338,,1.0
291,10,,,0.7383646965026855,,1.0
291,25,,,0.5282363891601562,,1.0
291,40,,,0.7012956142425537,,1.0
291,55,,,1.0780160427093506,,1.0
291,70,,,1.2919812202453613,,1.0
291,85,,,1.0803332328796387,,1.0
291,100,,,1.654482364654541,,1.0
292,10,,,0.2538473606109619,,1.0
292,25,,,0.47844839096069336,,1.0
292,40,,,0.7689158916473389,,1.0
292,55,,,1.1686835289001465,,1.0
292,70,,,0.09476590156555176,,1.0
292,85,,,1.8013818264007568,,1.0
292,100,,,2.151677370071411,,1.0
293,10,,,0.5076391696929932,,1.0
293,25,,,0.6007909774780273,,1.0
293,40,,,0.8284533023834229,,1.0
293,55,,,1.308898687362671,,1.0
293,70,,,1.541041612625122,,1.0
293,85,,,1.8140828609466553,,1.0
293,100,,,1.7931432723999023,,1.0
294,10,,,0.30097532272338867,,1.0
294,25,,,0.5925228595733643,,1.0
294,40,,,0.9190807342529297,,1.0
294,55,,,1.2675514221191406,,1.0
294,70,,,1.4622817039489746,,1.0
294,85,,,1.6068346500396729,,1.0
294,100,,,1.721398115158081,,1.0
295,10,,,0.27836060523986816,,1.0
295,25,,,1.20216965675354,,1.0
295,40,,,0.3691246509552002,,1.0
295,55,,,1.274244785308838,,1.0
295,70,,,1.3342993259429932,,1.0
295,85,,,1.8119373321533203,,1.0
295,100,,,1.161632776260376,,1.0
296,10,,,1.2261340618133545,,1.0
296,25,,,0.5704970359802246,,1.0
296,40,,,0.9809324741363525,,1.0
296,55,,,0.7296555042266846,,1.0
296,70,,,1.4938106536865234,,1.0
296,85,,,1.8193213939666748,,1.0
296,100,,,2.171093702316284,,1.0
297,10,,,0.48311376571655273,,1.0
297,25,,,0.6442553997039795,,1.0
297,40,,,0.8281204700469971,,1.0
297,55,,,1.2525296211242676,,1.0
297,70,,,1.6864275932312012,,1.0
297,85,,,1.627060890197754,,1.0
297,100,,,1.9059200286865234,,1.0
298,10,,,0.20890402793884277,,1.0
298,25,,,0.4831974506378174,,1.0
298,40,,,0.9389619827270508,,1.0
298,55,,,0.9645910263061523,,1.0
298,70,,,1.579035758972168,,1.0
298,85,,,1.6986925601959229,,1.0
298,100,,,2.0309622287750244,,1.0
299,10,,,0.2541825771331787,,1.0
299,25,,,0.4361097812652588,,1.0
299,40,,,0.614727258682251,,1.0
299,55,,,0.6654891967773438,,1.0
299,70,,,1.1496250629425049,,1.0
299,85,,,1.694626808166504,,1.0
