exp_name,num_steps,distortion,eta,omega,validity_mean,validity_std,vun_mean,vun_std,mmd_mean,mmd_std,mae_mean,time,samples_to_generate,condition_value
qm9_with_h_conditional.ckpt,80,polydec,250.0,0.0,89.111328125,0.0,,,0.3517786937806977,0.0,17.08144,"(74.66405725479126, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,80,polydec,250.0,0.2,88.671875,0.0,,,0.3547651534110625,0.0,12.435542,"(74.6611807346344, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,80,polydec,250.0,0.4,87.890625,0.0,,,0.3412876666681278,0.0,8.194407,"(74.69434666633606, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,80,polydec,250.0,0.6000000000000001,87.5,0.0,,,0.3595595381827453,0.0,7.9533515,"(74.7027325630188, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,80,polydec,250.0,0.8,86.474609375,0.0,,,0.3358238343061417,0.0,5.095058,"(74.68281292915344, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,80,polydec,250.0,1.0,87.255859375,0.0,,,0.34167028059657745,0.0,5.02389,"(74.65442419052124, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,0.0,0.0,89.16015625,0.0,,,0.4030762399668887,0.0,10.180647,"(83.98444843292236, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,0.0,0.2,89.599609375,0.0,,,0.3895553727977388,0.0,9.473241,"(83.95891427993774, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,0.0,0.4,88.720703125,0.0,,,0.39980238934691154,0.0,2.251007,"(83.97985291481018, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,0.0,0.6000000000000001,89.0625,0.0,,,0.3839973016235646,0.0,8.983359,"(83.9549286365509, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,0.0,0.8,89.794921875,0.0,,,0.37393347501488905,0.0,10.611771,"(83.96262812614441, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,0.0,1.0,88.671875,0.0,,,0.3757030826756215,0.0,4.5200152,"(83.97439861297607, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,25.0,0.0,88.0859375,0.0,,,0.39973967026311874,0.0,2.5040817,"(84.04200839996338, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,25.0,0.2,90.4296875,0.0,,,0.3915676383673653,0.0,13.700344,"(83.98262667655945, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,25.0,0.4,89.55078125,0.0,,,0.4002685980844023,0.0,10.778305,"(83.95075249671936, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,25.0,0.6000000000000001,89.35546875,0.0,,,0.4040323244200023,0.0,12.660631,"(83.9960081577301, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,25.0,0.8,88.8671875,0.0,,,0.3917023193955518,0.0,16.73031,"(83.97687435150146, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,25.0,1.0,89.55078125,0.0,,,0.39703117254659304,0.0,22.631907,"(84.01785445213318, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,50.0,0.0,89.16015625,0.0,,,0.37663261607235676,0.0,12.9524765,"(84.00978636741638, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,50.0,0.2,88.671875,0.0,,,0.3718165833415797,0.0,10.277786,"(84.00447058677673, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,50.0,0.4,89.697265625,0.0,,,0.37930012634497323,0.0,7.858393,"(83.98758435249329, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,50.0,0.6000000000000001,88.37890625,0.0,,,0.3818644968200823,0.0,8.140949,"(84.0012035369873, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,50.0,0.8,88.4765625,0.0,,,0.3808555096092622,0.0,12.712868,"(83.99154305458069, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,50.0,1.0,89.16015625,0.0,,,0.38890964278477824,0.0,13.363024,"(83.98818325996399, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,100.0,0.0,89.404296875,0.0,,,0.3764312315421081,0.0,20.127115,"(84.00641655921936, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,100.0,0.2,89.306640625,0.0,,,0.3796816126469653,0.0,14.231262,"(84.00718331336975, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,100.0,0.4,87.646484375,0.0,,,0.34664030690255854,0.0,8.885939,"(84.02497696876526, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,100.0,0.6000000000000001,87.451171875,0.0,,,0.35226806999041815,0.0,6.6291986,"(83.98010516166687, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,100.0,0.8,88.8671875,0.0,,,0.3687000606159989,0.0,9.986318,"(84.03276634216309, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,100.0,1.0,89.404296875,0.0,,,0.3635326018787566,0.0,14.643433,"(84.10863947868347, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,150.0,0.0,88.8671875,0.0,,,0.3522710085151801,0.0,7.2794843,"(84.265380859375, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,150.0,0.2,89.599609375,0.0,,,0.36040756906227145,0.0,9.520134,"(84.14000868797302, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,150.0,0.4,88.916015625,0.0,,,0.3554294509809778,0.0,5.5667686,"(84.10460186004639, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,150.0,0.6000000000000001,89.6484375,0.0,,,0.3376839730963427,0.0,3.8855667,"(84.13011145591736, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,150.0,0.8,89.74609375,0.0,,,0.34028222602045854,0.0,7.997284,"(84.15271878242493, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,150.0,1.0,88.76953125,0.0,,,0.3241339847346434,0.0,7.294182,"(84.14410209655762, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,200.0,0.0,88.427734375,0.0,,,0.35396959860195304,0.0,7.24514,"(84.10956287384033, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,200.0,0.2,88.671875,0.0,,,0.35703910926073334,0.0,15.511055,"(84.00755000114441, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,200.0,0.4,89.6484375,0.0,,,0.3537262333383519,0.0,8.014731,"(84.1008551120758, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,200.0,0.6000000000000001,87.939453125,0.0,,,0.3390876796451194,0.0,7.96783,"(84.33399963378906, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,200.0,0.8,88.57421875,0.0,,,0.31752381139495167,0.0,7.996624,"(84.15975856781006, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,200.0,1.0,89.94140625,0.0,,,0.3295054582646419,0.0,5.4008446,"(84.00882315635681, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,250.0,0.0,89.208984375,0.0,,,0.36183229438828873,0.0,7.0789948,"(84.10313367843628, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,250.0,0.2,88.134765625,0.0,,,0.35815539283871245,0.0,7.080017,"(84.00349974632263, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,250.0,0.4,88.76953125,0.0,,,0.3625751858260263,0.0,5.4704285,"(84.01985836029053, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,250.0,0.6000000000000001,87.79296875,0.0,,,0.3505269074726136,0.0,14.255066,"(84.02967405319214, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,250.0,0.8,88.76953125,0.0,,,0.35948199180182533,0.0,14.749672,"(84.01042079925537, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,90,polydec,250.0,1.0,89.794921875,0.0,,,0.3430186449141379,0.0,19.560917,"(83.97040224075317, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,0.0,0.0,89.404296875,0.0,,,0.40471187139643006,0.0,17.814802,"(93.28629422187805, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,0.0,0.2,88.623046875,0.0,,,0.3990515582784691,0.0,13.042419,"(93.48901987075806, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,0.0,0.4,89.74609375,0.0,,,0.3969762011197978,0.0,20.921274,"(93.49311947822571, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,0.0,0.6000000000000001,89.35546875,0.0,,,0.39341782481371657,0.0,5.3131757,"(93.29835152626038, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,0.0,0.8,88.4765625,0.0,,,0.3808609569719275,0.0,7.587302,"(93.48656678199768, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,0.0,1.0,88.671875,0.0,,,0.3788015925992813,0.0,9.005386,"(93.29831671714783, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,25.0,0.0,89.404296875,0.0,,,0.38192713619549723,0.0,4.981762,"(93.31878900527954, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,25.0,0.2,90.0390625,0.0,,,0.3964684447122012,0.0,9.986852,"(93.48474025726318, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,25.0,0.4,89.6484375,0.0,,,0.4004844617385961,0.0,9.126579,"(93.35324001312256, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,25.0,0.6000000000000001,89.794921875,0.0,,,0.39437796483546583,0.0,20.155752,"(93.32394337654114, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,25.0,0.8,89.2578125,0.0,,,0.38460779986091265,0.0,8.8743515,"(93.2795844078064, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,25.0,1.0,89.94140625,0.0,,,0.39712068066008355,0.0,12.824219,"(93.31133532524109, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,50.0,0.0,89.306640625,0.0,,,0.3809012879291308,0.0,2.5467427,"(93.29605627059937, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,50.0,0.2,88.96484375,0.0,,,0.38222133619996124,0.0,8.552974,"(93.30971193313599, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,50.0,0.4,88.57421875,0.0,,,0.3808378946250563,0.0,12.518402,"(93.30116605758667, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,50.0,0.6000000000000001,89.6484375,0.0,,,0.3782151741329371,0.0,7.6702957,"(93.3547797203064, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,50.0,0.8,90.478515625,0.0,,,0.3786303675328069,0.0,4.243937,"(93.33181524276733, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,50.0,1.0,89.35546875,0.0,,,0.37061003372266776,0.0,12.545009,"(93.30015873908997, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,100.0,0.0,88.818359375,0.0,,,0.34783415750830327,0.0,5.8379006,"(93.30369091033936, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,100.0,0.2,88.623046875,0.0,,,0.3479198422020717,0.0,13.844727,"(93.3512110710144, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,100.0,0.4,89.16015625,0.0,,,0.37268348832346987,0.0,13.921437,"(93.37104272842407, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,100.0,0.6000000000000001,88.427734375,0.0,,,0.356645897573836,0.0,5.689556,"(93.38168978691101, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,100.0,0.8,89.013671875,0.0,,,0.3493778299289335,0.0,4.970108,"(93.4849500656128, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,100.0,1.0,91.2109375,0.0,,,0.3647374758908904,0.0,6.292282,"(93.48756074905396, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,150.0,0.0,89.111328125,0.0,,,0.3439616712414775,0.0,11.373219,"(93.50000023841858, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,150.0,0.2,89.0625,0.0,,,0.355881191782059,0.0,7.8576484,"(93.50202131271362, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,150.0,0.4,89.6484375,0.0,,,0.3527930869327076,0.0,9.617691,"(93.51600956916809, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,150.0,0.6000000000000001,89.55078125,0.0,,,0.34297588930847556,0.0,18.745413,"(93.52983260154724, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,150.0,0.8,89.208984375,0.0,,,0.35319560127908173,0.0,13.16646,"(93.49325227737427, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,150.0,1.0,87.5,0.0,,,0.34548153408776583,0.0,9.181221,"(93.46267008781433, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,200.0,0.0,89.306640625,0.0,,,0.357250202134733,0.0,3.9211807,"(93.48304343223572, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,200.0,0.2,89.55078125,0.0,,,0.3493811663884837,0.0,4.7994576,"(93.47544836997986, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,200.0,0.4,89.208984375,0.0,,,0.351622655430847,0.0,4.8601336,"(93.41511869430542, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,200.0,0.6000000000000001,88.720703125,0.0,,,0.34772383917813454,0.0,17.057905,"(93.56922793388367, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,200.0,0.8,89.013671875,0.0,,,0.33469724218183655,0.0,11.450151,"(93.58240461349487, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,200.0,1.0,89.55078125,0.0,,,0.34023840410151945,0.0,6.9943924,"(206.80920243263245, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,250.0,0.0,88.427734375,0.0,,,0.3592652634783965,0.0,7.968273,"(143.8766143321991, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,250.0,0.2,89.697265625,0.0,,,0.333113224924792,0.0,11.125746,"(206.72831392288208, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,250.0,0.4,89.2578125,0.0,,,0.3474603938992934,0.0,10.015117,"(158.59405994415283, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,250.0,0.6000000000000001,88.134765625,0.0,,,0.3456235895588523,0.0,6.766749,"(206.66414737701416, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,250.0,0.8,88.330078125,0.0,,,0.34702578501469455,0.0,4.4265075,"(187.11033391952515, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,100,polydec,250.0,1.0,89.0625,0.0,,,0.3431172574760329,0.0,3.9834392,"(206.59704637527466, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,0.0,0.0,89.84375,0.0,,,0.41252759945574113,0.0,6.617058,"(139.95048666000366, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,0.0,0.2,91.162109375,0.0,,,0.4008098389819648,0.0,10.9050865,"(140.0527012348175, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,0.0,0.4,90.283203125,0.0,,,0.39614982705161134,0.0,14.4462805,"(140.0831904411316, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,0.0,0.6000000000000001,89.697265625,0.0,,,0.40152573250395357,0.0,4.275543,"(140.02040076255798, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,0.0,0.8,90.478515625,0.0,,,0.39638992776499204,0.0,8.026913,"(139.99072194099426, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,0.0,1.0,89.94140625,0.0,,,0.3907193555419507,0.0,6.5246015,"(140.07916045188904, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,25.0,0.0,89.892578125,0.0,,,0.4007767377493413,0.0,7.3625097,"(140.00179386138916, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,25.0,0.2,91.30859375,0.0,,,0.3932161402665709,0.0,4.571701,"(140.17097902297974, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,25.0,0.4,88.671875,0.0,,,0.3996503540099024,0.0,9.871882,"(139.96123099327087, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,25.0,0.6000000000000001,88.96484375,0.0,,,0.40101840461945215,0.0,15.674764,"(139.92798948287964, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,25.0,0.8,90.478515625,0.0,,,0.388813480434035,0.0,14.214516,"(140.0473952293396, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,25.0,1.0,89.208984375,0.0,,,0.3892807613993342,0.0,9.815874,"(140.32446312904358, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,50.0,0.0,90.625,0.0,,,0.3756632551595136,0.0,13.539574,"(140.05222725868225, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,50.0,0.2,90.4296875,0.0,,,0.3619042018776043,0.0,7.087288,"(227.63754391670227, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,50.0,0.4,91.2109375,0.0,,,0.3768137083352964,0.0,8.974457,"(227.6307601928711, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,50.0,0.6000000000000001,89.892578125,0.0,,,0.35081066612855494,0.0,12.549855,"(210.57806658744812, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,50.0,0.8,90.91796875,0.0,,,0.35187792537366525,0.0,9.438595,"(228.8844554424286, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,50.0,1.0,90.625,0.0,,,0.35678050754469687,0.0,10.023315,"(228.13206100463867, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,100.0,0.0,90.771484375,0.0,,,0.3467450786994519,0.0,6.0200806,"(224.16836738586426, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,100.0,0.2,90.283203125,0.0,,,0.3597013601548751,0.0,8.607008,"(140.01629519462585, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,100.0,0.4,89.599609375,0.0,,,0.35326174128980775,0.0,7.5934258,"(140.15008354187012, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,100.0,0.6000000000000001,89.208984375,0.0,,,0.35038886946678083,0.0,11.008652,"(140.1790692806244, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,100.0,0.8,88.623046875,0.0,,,0.34834806780247696,0.0,12.989572,"(140.02766156196594, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,100.0,1.0,89.404296875,0.0,,,0.34869576152408055,0.0,13.39951,"(140.02328491210938, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,150.0,0.0,90.283203125,0.0,,,0.3260955211847816,0.0,5.370838,"(139.97686862945557, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,150.0,0.2,90.185546875,0.0,,,0.332148602295292,0.0,9.9865265,"(140.08441042900085, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,150.0,0.4,89.2578125,0.0,,,0.35054152295588187,0.0,5.173741,"(140.10030007362366, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,150.0,0.6000000000000001,91.650390625,0.0,,,0.3174490238023446,0.0,16.008713,"(140.04802298545837, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,150.0,0.8,90.869140625,0.0,,,0.32622551542144396,0.0,14.713884,"(143.16441893577576, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,150.0,1.0,90.8203125,0.0,,,0.3226186581316507,0.0,11.826146,"(157.90172266960144, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,200.0,0.0,91.650390625,0.0,,,0.33509893258236245,0.0,14.567516,"(140.2321982383728, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,200.0,0.2,90.52734375,0.0,,,0.3176516711904215,0.0,15.8824415,"(140.1687581539154, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,200.0,0.4,89.55078125,0.0,,,0.3247174267975934,0.0,13.778517,"(144.31802606582642, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,200.0,0.6000000000000001,90.234375,0.0,,,0.3230916269516967,0.0,9.243857,"(139.98634672164917, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,200.0,0.8,90.478515625,0.0,,,0.33525357469832384,0.0,7.5832467,"(159.0389449596405, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,200.0,1.0,90.283203125,0.0,,,0.32941790531766807,0.0,10.349116,"(141.84206771850586, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,250.0,0.0,90.185546875,0.0,,,0.3170004267759976,0.0,4.9671936,"(143.89553904533386, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,250.0,0.2,90.087890625,0.0,,,0.33173934975198816,0.0,5.553449,"(140.2933690547943, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,250.0,0.4,91.015625,0.0,,,0.32582643483298235,0.0,10.36853,"(140.07627391815186, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,250.0,0.6000000000000001,89.6484375,0.0,,,0.34422250892010775,0.0,12.153648,"(140.1446042060852, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,250.0,0.8,90.0390625,0.0,,,0.33614182990778807,0.0,6.0253253,"(140.04541850090027, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,150,polydec,250.0,1.0,90.380859375,0.0,,,0.3377168387511403,0.0,10.141983,"(176.7916829586029, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,0.0,0.0,90.91796875,0.0,,,0.4087809597245634,0.0,12.274647,"(186.46020030975342, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,0.0,0.2,90.966796875,0.0,,,0.4012371316289186,0.0,10.698311,"(186.49125409126282, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,0.0,0.4,91.455078125,0.0,,,0.39850804857467215,0.0,8.056358,"(186.5882053375244, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,0.0,0.6000000000000001,90.72265625,0.0,,,0.3920060273889534,0.0,7.7502527,"(186.60766315460205, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,0.0,0.8,89.599609375,0.0,,,0.3911976206834785,0.0,5.397361,"(186.63661122322083, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,0.0,1.0,90.4296875,0.0,,,0.3871151226856016,0.0,12.96285,"(186.58812808990479, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,25.0,0.0,90.087890625,0.0,,,0.3973233381189404,0.0,16.523565,"(196.5781135559082, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,25.0,0.2,90.625,0.0,,,0.38785346190865133,0.0,14.436602,"(205.42241787910461, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,25.0,0.4,90.966796875,0.0,,,0.3996873075588415,0.0,14.16996,"(186.99912238121033, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,25.0,0.6000000000000001,90.087890625,0.0,,,0.3938128752859822,0.0,7.141922,"(189.8189628124237, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,25.0,0.8,88.623046875,0.0,,,0.38169996724171673,0.0,12.84827,"(217.71271777153015, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,25.0,1.0,89.013671875,0.0,,,0.38046391692343606,0.0,3.586253,"(186.14645838737488, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,50.0,0.0,90.91796875,0.0,,,0.36959305336477444,0.0,11.182556,"(186.65078806877136, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,50.0,0.2,90.13671875,0.0,,,0.36536248991435244,0.0,5.562474,"(186.64332914352417, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,50.0,0.4,90.185546875,0.0,,,0.35251420069176714,0.0,7.3652563,"(186.65093398094177, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,50.0,0.6000000000000001,89.6484375,0.0,,,0.33856635055383644,0.0,15.774994,"(186.69975090026855, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,50.0,0.8,91.064453125,0.0,,,0.3580054182558181,0.0,5.863697,"(186.68347811698914, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,50.0,1.0,90.771484375,0.0,,,0.36069925958495924,0.0,6.310379,"(186.69338178634644, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,100.0,0.0,89.6484375,0.0,,,0.3503418921974709,0.0,11.906886,"(186.6315884590149, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,100.0,0.2,90.33203125,0.0,,,0.3226912550499225,0.0,6.093273,"(186.63130712509155, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,100.0,0.4,89.55078125,0.0,,,0.3209952271953008,0.0,5.8574066,"(186.64658641815186, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,100.0,0.6000000000000001,90.576171875,0.0,,,0.33623815691645353,0.0,9.48938,"(186.565265417099, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,100.0,0.8,89.892578125,0.0,,,0.3313799973735885,0.0,10.737224,"(186.52394819259644, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,100.0,1.0,89.501953125,0.0,,,0.32875196353402747,0.0,4.7070465,"(186.53991436958313, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,150.0,0.0,89.501953125,0.0,,,0.32073721059283,0.0,4.8646035,"(186.5624966621399, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,150.0,0.2,91.845703125,0.0,,,0.3178583830037372,0.0,14.41097,"(186.65858268737793, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,150.0,0.4,91.89453125,0.0,,,0.3205780529882757,0.0,4.4555154,"(186.66894936561584, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,150.0,0.6000000000000001,88.427734375,0.0,,,0.32414264479587584,0.0,8.227268,"(186.63464760780334, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,150.0,0.8,90.625,0.0,,,0.32125147031712686,0.0,1.4941597,"(186.6671679019928, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,150.0,1.0,91.650390625,0.0,,,0.3186599235491828,0.0,9.088814,"(186.64686965942383, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,200.0,0.0,91.650390625,0.0,,,0.3294290810489222,0.0,7.043073,"(186.67535853385925, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,200.0,0.2,89.990234375,0.0,,,0.31147207910253893,0.0,6.2214313,"(186.64418506622314, 0.0)",2048,-400
qm9_with_h_conditional.ckpt,200,polydec,200.0,0.4,90.966796875,0.0,,,0.31676578778867837,0.0,11.110801,"(186.67074418067932, 0.0)",2048,-400
